"id";"AuditType";"Topics";"Idx";"Completed";"Active";"createdAt";"updatedAt"
563;"NICU - IP";"Resuscitation";"533";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
564;"Ob/Gyn - Amb";"DX - Appropriate DX Association";"534";"TRUE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
565;"Ob/Gyn - Amb";"DX - Conflicting Documentation";"535";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
566;"Ob/Gyn - Amb";"DX - Documented But Not Reported";"536";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
567;"Ob/Gyn - Amb";"DX - Not Definitive";"537";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
568;"Ob/Gyn - Amb";"DX - Obstetrics diagnosis coding issue";"538";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
569;"Ob/Gyn - Amb";"DX - Primary DX/ DX Sequence";"539";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
570;"Ob/Gyn - Amb";"DX - Reported But Not Documented";"540";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
571;"Ob/Gyn - Amb";"DX - Specificity ";"541";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
572;"Ob/Gyn - Amb";"DX - Supporting Documentation";"542";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
573;"Ob/Gyn - Amb";"EM - HPI Clarification";"543";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
574;"Ob/Gyn - Amb";"EM - MDM Clarification";"544";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
575;"Ob/Gyn - Amb";"EM - Patient Type";"545";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
576;"Ob/Gyn - Amb";"EM - PE Clarification";"546";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
577;"Ob/Gyn - Amb";"EM - ROS Clarification";"547";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
578;"Ob/Gyn - Amb";"EM - Time Based LOS";"548";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
579;"Ob/Gyn - Amb";"MOD - Modifier 25";"549";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
580;"Ob/Gyn - Amb";"MOD - Modifier 33";"550";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
581;"Ob/Gyn - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"551";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
582;"Ob/Gyn - Amb";"PROC - Global Surgical Period/Package";"552";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
583;"Ob/Gyn - Amb";"PROC - Pap and Pelvic Screen";"553";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
584;"Ob/Gyn - Amb";"PROC - Procedure Documentation Issue";"554";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
585;"Ob/Gyn - Amb";"PROC - Procedure Documented But Not Reported";"555";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
586;"Ob/Gyn - Amb";"PROC - Procedure Only Visit";"556";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
587;"Ob/Gyn - Amb";"PROC - Procedure Reported But Not Documented";"557";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
588;"Ob/Gyn - Amb";"PROC - Procedure Reporting Issue";"558";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
589;"Ob/Gyn - Amb";"PROC - Ultrasound Documentation";"559";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
590;"Ob/Gyn - Amb";"TAV Coding";"560";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
591;"Ophthalmology - Amb";"DX - Appropriate DX Association";"561";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
592;"Ophthalmology - Amb";"DX - Conflicting Documentation";"562";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
593;"Ophthalmology - Amb";"DX - Documented But Not Reported";"563";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
594;"Ophthalmology - Amb";"DX - Not Definitive";"564";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
595;"Ophthalmology - Amb";"DX - Primary DX/ DX Sequence";"565";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
596;"Ophthalmology - Amb";"DX - Reported But Not Documented";"566";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
597;"Ophthalmology - Amb";"DX - Specificity ";"567";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
598;"Ophthalmology - Amb";"DX - Supporting Documentation";"568";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
599;"Ophthalmology - Amb";"E&M vs. GOS";"569";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
600;"Ophthalmology - Amb";"EM - Chief Complaint/Reason for Visit";"570";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
601;"Ophthalmology - Amb";"EM - HPI Clarification";"571";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
602;"Ophthalmology - Amb";"EM - MDM Clarification";"572";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
603;"Ophthalmology - Amb";"EM - Patient Type";"573";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
604;"Ophthalmology - Amb";"EM - PE Clarification";"574";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
605;"Ophthalmology - Amb";"EM - ROS Clarification";"575";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
606;"Ophthalmology - Amb";"EM - Time Based LOS";"576";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
607;"Ophthalmology - Amb";"GMO issue";"577";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
608;"Ophthalmology - Amb";"GOS - Comprehensive VS Intermediate ";"578";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
609;"Ophthalmology - Amb";"GOS Element Issue";"579";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
610;"Ophthalmology - Amb";"MOD - Modifier 25";"580";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
611;"Ophthalmology - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"581";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
612;"Ophthalmology - Amb";"PROC - Global Surgical Period/Package";"582";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
613;"Ophthalmology - Amb";"PROC - Procedure Documentation Issue";"583";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
614;"Ophthalmology - Amb";"PROC - Procedure Documented But Not Reported";"584";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
615;"Ophthalmology - Amb";"PROC - Procedure Only Visit";"585";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
616;"Ophthalmology - Amb";"PROC - Procedure Reported But Not Documented ";"586";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
617;"Ophthalmology - Amb";"PROC - Procedure Reporting Issue";"587";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
618;"Ophthalmology - Amb";"PROC - Required element - Time";"588";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
619;"Ophthalmology - Amb";"TAV Coding";"589";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
620;"Orthopedics - Amb";"DX - Appropriate DX Association";"590";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
621;"Orthopedics - Amb";"DX - Conflicting Documentation";"591";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
622;"Orthopedics - Amb";"DX - Documented But Not Reported";"592";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
623;"Orthopedics - Amb";"DX - Initial Fracture VS. Subsequent ";"593";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
624;"Orthopedics - Amb";"DX - Not Definitive";"594";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
625;"Orthopedics - Amb";"DX - Primary DX/ DX Sequence";"595";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
626;"Orthopedics - Amb";"DX - Reported But Not Documented";"596";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
627;"Orthopedics - Amb";"DX - Sequela Diagnosis Issue";"597";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
628;"Orthopedics - Amb";"DX - Specificity ";"598";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
629;"Orthopedics - Amb";"DX - Supporting Documentation";"599";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
630;"Orthopedics - Amb";"EM - Chief Complaint/Reason for Visit";"600";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
631;"Orthopedics - Amb";"EM - Consultation Required Element";"601";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
632;"Orthopedics - Amb";"EM - HPI Clarification";"602";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
633;"Orthopedics - Amb";"EM - Independent Interpretation";"603";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
634;"Orthopedics - Amb";"EM - MDM Clarification";"604";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
635;"Orthopedics - Amb";"EM - Patient Type ";"605";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
636;"Orthopedics - Amb";"EM - PE Clarification";"606";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
637;"Orthopedics - Amb";"EM - ROS Clarification";"607";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
638;"Orthopedics - Amb";"EM - Time Based LOS";"608";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
639;"Orthopedics - Amb";"MOD - Modifier 25";"609";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
640;"Orthopedics - Amb";"MOD - Modifier 57";"610";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
641;"Orthopedics - Amb";"MOD - Modifier 59/XS ";"611";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
642;"Orthopedics - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"612";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
643;"Orthopedics - Amb";"PROC - Global Surgical Period/Package";"613";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
644;"Orthopedics - Amb";"PROC - Procedure Documentation Issue";"614";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
645;"Orthopedics - Amb";"PROC - Procedure Documented But Not Reported";"615";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
646;"Orthopedics - Amb";"PROC - Procedure Only Visit";"616";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
647;"Orthopedics - Amb";"PROC - Procedure Reported But Not Documented ";"617";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
648;"Orthopedics - Amb";"PROC - Procedure Reporting Issue";"618";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
649;"Orthopedics - Amb";"PROC - Required element - Time";"619";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
650;"Pediatrics - Amb";"DX - Appropriate DX Association";"620";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
651;"Pediatrics - Amb";"DX - Conflicting Documentation";"621";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
652;"Pediatrics - Amb";"DX - Documented But Not Reported";"622";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
653;"Pediatrics - Amb";"DX - Not Definitive";"623";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
654;"Pediatrics - Amb";"DX - Primary DX/ DX Sequence";"624";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
655;"Pediatrics - Amb";"DX - Reported But Not Documented";"625";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
656;"Pediatrics - Amb";"DX - Specificity ";"626";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
657;"Pediatrics - Amb";"DX - Supporting Documentation";"627";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
658;"Pediatrics - Amb";"E&M vs. Prev Med";"628";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
659;"Pediatrics - Amb";"E&M With Prev Med";"629";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
660;"Pediatrics - Amb";"EM - Chief Complaint/Reason for Visit";"630";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
661;"Pediatrics - Amb";"EM - HPI Clarification";"631";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
662;"Pediatrics - Amb";"EM - Independent Interpretation";"632";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
663;"Pediatrics - Amb";"EM - MDM Clarification";"633";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
664;"Pediatrics - Amb";"EM - Patient Type";"634";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
665;"Pediatrics - Amb";"EM - PE Clarification";"635";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
666;"Pediatrics - Amb";"EM - ROS Clarification";"636";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
667;"Pediatrics - Amb";"EM - Time Based LOS";"637";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
668;"Pediatrics - Amb";"MOD - Modifier 25";"638";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
669;"Pediatrics - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"639";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
670;"Pediatrics - Amb";"PROC - Procedure Documentation Issue";"640";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
671;"Pediatrics - Amb";"PROC - Procedure Documented But Not Reported";"641";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
672;"Pediatrics - Amb";"PROC - Procedure Only Visit";"642";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
673;"Pediatrics - Amb";"PROC - Procedure Reported But Not Documented ";"643";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
674;"Pediatrics - Amb";"PROC - Procedure Reporting Issue";"644";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
675;"Dermatology - Amb";"MOD - Modifier 25";"645";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
676;"Nephrology";"DX - Appropriate DX Association";"1153";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
677;"Nephrology";"DX - Conflicting Documentation";"1154";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
678;"Nephrology";"DX - Documented But Not Reported";"1155";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
679;"Nephrology";"DX - Not Definitive";"1156";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
680;"Nephrology";"DX - Primary DX/ DX Sequence";"1157";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
681;"Nephrology";"DX - Reported But Not Documented";"1158";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
682;"Nephrology";"DX - Specificity";"1159";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
683;"Nephrology";"DX - Supporting Documentation";"1160";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
684;"Nephrology";"EM - Chief Complaint/Reason for Visit";"1161";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
685;"Nephrology";"EM - Encounter Type Issue";"1162";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
686;"Nephrology";"EM - HPI Clarification";"1163";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
687;"Nephrology";"EM - MDM Clarification";"1164";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
688;"Nephrology";"EM - Patient Type";"1165";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
689;"Nephrology";"EM - PE Clarification";"1166";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
690;"Nephrology";"EM - ROS Clarification";"1167";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
691;"Nephrology";"EM - Time Based LOS";"1168";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
692;"Nephrology";"ESRD related services";"1169";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
693;"Nephrology";"MOD - Modifier 25";"1170";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
694;"Nephrology";"Only identified topic(s) in APPEAL or Non Provider issue";"1171";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
695;"Nephrology";"PROC - Procedure Documentation Issue";"1172";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
696;"Nephrology";"PROC - Procedure Documented But Not Reported";"1173";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
697;"Nephrology";"TAV Coding";"1177";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
698;"Nephrology";"Video Visits";"1178";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
699;"Urgent Care";"DX - Appropriate DX Association";"1179";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
700;"Urgent Care";"DX - Conflicting Documentation";"1180";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
701;"Urgent Care";"DX - Documented But Not Reported";"1181";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
702;"Urgent Care";"DX - Not Definitive";"1182";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
703;"Urgent Care";"DX - Primary DX/ DX Sequence";"1183";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
704;"Urgent Care";"DX - Reported But Not Documented";"1184";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
705;"Urgent Care";"DX - Specificity";"1185";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
706;"Urgent Care";"DX - Supporting Documentation";"1186";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
707;"Urgent Care";"EM - Chief Complaint/Reason for Visit";"1187";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
708;"Urgent Care";"EM - Encounter Type Issue";"1188";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
709;"Urgent Care";"EM - HPI Clarification";"1189";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
710;"Urgent Care";"EM - Independent Interpretation";"1190";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
711;"Urgent Care";"EM - MDM Clarification";"1191";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
712;"Urgent Care";"EM - Patient Type";"1192";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
713;"Urgent Care";"EM - PE Clarification";"1193";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
714;"Urgent Care";"EM - ROS Clarification";"1194";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
715;"Urgent Care";"EM - Time Based LOS";"1195";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
716;"Urgent Care";"MOD - Modifier 25";"1196";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
717;"Urgent Care";"Only identified topic(s) in APPEAL or Non Provider issue";"1197";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
718;"Urgent Care";"PROC - Procedure Documentation Issue";"1198";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
719;"Urgent Care";"PROC - Procedure Documented But Not Reported";"1199";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
720;"Urgent Care";"PROC - Procedure Reporting Issue";"1202";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
721;"New Physician LS";"DX - Appropriate DX Association";"1205";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
722;"New Physician LS";"DX - Conflicting Documentation";"1206";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
723;"New Physician LS";"DX - Documented But Not Reported";"1207";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
724;"New Physician LS";"DX - Initial Fracture VS. Subsequent ";"1208";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
725;"New Physician LS";"DX - Not Definitive";"1209";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
726;"New Physician LS";"DX - Primary DX/ DX Sequence";"1210";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
727;"New Physician LS";"DX - Reported But Not Documented";"1211";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
728;"New Physician LS";"DX - Sequela Diagnosis Issue";"1212";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
729;"New Physician LS";"DX - Specificity ";"1213";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
730;"New Physician LS";"DX - Supporting Documentation";"1214";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
731;"New Physician LS";"EM - Chief Complaint/Reason for Visit";"1215";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
732;"New Physician LS";"EM - Consultation Required Element";"1216";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
733;"New Physician LS";"EM - Encounter Type Issue";"1217";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
734;"New Physician LS";"EM - HPI Clarification";"1218";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
735;"New Physician LS";"EM - Independent Interpretation";"1219";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
736;"New Physician LS";"EM - MDM Clarification";"1220";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
737;"New Physician LS";"EM - Patient Type";"1221";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
738;"New Physician LS";"EM - PE Clarification";"1222";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
739;"New Physician LS";"EM - ROS Clarification";"1223";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
740;"New Physician LS";"EM - Time Based LOS";"1224";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
741;"New Physician LS";"MOD - Modifier 25";"1225";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
742;"New Physician LS";"MOD - Modifier 57";"1226";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
743;"New Physician LS";"MOD - Modifier 59/XS ";"1227";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
744;"New Physician LS";"Only identified topic(s) in APPEAL or Non Provider issue";"1228";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
745;"New Physician LS";"PROC - Global Surgical Period/Package";"1229";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
746;"New Physician LS";"PROC - Procedure Documentation Issue";"1230";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
747;"New Physician LS";"PROC - Procedure Documented But Not Reported";"1231";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
748;"New Physician LS";"PROC - Procedure Only Visit";"1232";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
749;"New Physician LS";"PROC - Procedure Reported But Not Documented ";"1233";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
750;"New Physician LS";"PROC - Procedure Reporting Issue";"1234";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
751;"New Physician LS";"PROC - Required element - Time";"1235";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
752;"New Physician LS";"TAV Coding";"1236";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
753;"New Physician LS";"Video Visits";"1237";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
754;"Urgent Care";"DX-  Evaluate DX KPHC tool usage";"1265";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
755;"Urgent Care";"DX - Initial Fracture VS. Subsequent";"1266";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
756;"Urgent Care";"DX - Sequela Diagnosis Issue";"1267";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
757;"Urgent Care";"PROC - Missed Procedure Code";"1268";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
